,ID,NElive,NEdir,USdir,sad_18,nerve_18,rest_18,hope_18,effort_18,worth_18,ohom,ohom_ot,home,home_ot,live10m,income_18,fs5,fina,Marr10m,resi,rurb,adults,kids_18,empl1_13,empl2_13,empl3_13,empl4_13,empl5_13,empl6_13,empl7_13,empl8_13,empl9_13,empl_ot_13,born1,hisp1,race_1,race_2,race_3,race_4,race_5,race_6,race_ot,sexr_18,sexr_18_ot,sexorien,lgbfriend,degr,jsat,whrs,part,part_ot,poli,poli_ot,vote16,vote16_ot,relgaffil,relgaffil_ot,ratt,relginflu,IMG7_A,IMG7_B,IMG7_C,IMG7_D,IMG7_E,IMG7_F,EMPL,racecat,agyr,scwell,smoke,rzipcod,Comments7,Pwate
889,810546,1,3,2,4,4,5,5,5,5,1,,1,,62,7,5,4,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,2,45,2,,4,,2,,1,,3,1,12,24,24,12,12,12,1,1,56,1,2,69022,,0.772939345
890,810015,2,1,1,5,4,5,5,5,5,2,,1,,21,8,5,2,1,1,2,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,40,2,,4,,2,,1,,5,3,0,0,0,0,0,6,1,1,65,1,2,68008,,0.722190465
891,850407,4,2,3,NA,NA,NA,NA,4,NA,5,304 RENT $500 $27 AT HUD. HOUSEING,4,,70,1,3,3,2,1,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,TV-P.C. VIDEO REPAIR SEVICE,1,2,1,NA,NA,NA,NA,NA,,1,,NA,NA,4,1,NA,2,,2,,2,,6,FIRST CHRTISTION CHURCHE,4,3,1,NA,NA,1,NA,6,9,1,47,1,2,68701,,0.373650902
892,860287,4,2,1,5,5,5,5,5,5,2,,1,,36,8,5,2,1,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,2,50,2,,4,,2,,1,,7,2,1,0,0,4,0,0,1,1,55,2,2,68405,,0.469923842
893,860094,4,3,2,5,4,4,5,5,5,2,,1,,40,8,4,3,1,1,3,3,2,1,NA,NA,NA,NA,NA,1,NA,NA,,1,2,NA,NA,NA,NA,NA,1,SHOULDN'T MATTER,2,,1,1,3,2,37,3,,3,,3,SANDERS.,6,CHRISTIAN,7,1,0,0,0,0,5,0,1,4,78,2,2,68104,,2.149085511
894,820154,1,3,3,4,3,3,5,5,5,2,,1,,15,7,4,2,2,1,2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,6,2,70,2,,3,,2,,2,,7,3,15,20,1,2,5,0,1,1,64,2,2,68123,,0.515470692
895,840028,1,1,1,5,4,4,5,4,5,1,,3,,40,6,5,3,4,2,3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,NA,NA,2,,4,,2,,1,,2,1,12,0,0,15,30,60,5,1,34,2,2,68022,,0.408487033
896,840482,2,1,2,4,3,3,3,4,5,3,,1,,2,4,1,4,3,2,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,4,3,48,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,68822,,1.564837734
897,850141,1,1,2,4,5,4,5,4,5,1,,1,,20,8,5,2,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,6,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68127,,0.816974066
898,850478,2,1,1,4,3,4,4,4,5,1,,1,,12,3,3,3,2,1,3,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,1,40,2,,4,,2,,1,EVANGELICAL,8,3,0,0,0,0,0,0,1,1,76,4,2,68847,,1.564837734
899,860045,1,1,3,5,4,4,5,5,5,2,,1,,2,7,5,2,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,60,2,,4,,2,,2,,5,3,1,1,0,0,10,3,1,1,88,2,2,68028,,1.432723674
900,860073,2,1,1,2,2,2,2,2,2,2,,1,,38,7,1,5,1,1,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,40,2,,3,,2,,2,,5,2,0,0,0,0,0,0,1,1,73,2,1,68046,,0.716361837
901,820240,2,3,2,5,5,4,4,4,5,1,,3,,55,3,3,4,NA,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,3,40,2,,3,,4,,5,,8,6,0,0,0,2,2,0,1,1,61,3,2,68144,,0.515470692
902,820230,2,2,1,2,5,5,2,2,3,2,,1,,52,5,4,2,2,1,2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,4,80,2,,3,,2,,6,,6,5,0,0,0,0,2,NA,1,1,66,2,2,68142,,0.361095232
903,840156,1,1,2,5,3,5,4,5,5,3,,4,,7,3,3,3,3,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,3,3,40,1,,3,,1,,5,,8,6,0,0,0,0,0,0,1,1,80,2,1,68123,,0.716361837
904,840573,1,3,1,3,3,3,3,3,3,4,,1,,20,5,3,3,1,1,1,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,2,60,2,,4,,2,,1,,7,3,2,15,0,30,100,1,1,1,76,3,2,69155,,4.349211805
905,840384,1,1,1,5,4,4,5,5,5,2,,1,,20,9,5,1,1,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,1,40,2,,3,,2,,1,NON DENOM,5,2,5,1,0,12,20,5,1,1,63,1,2,68522,,0.466651498
906,810413,2,1,2,3,3,3,3,3,3,2,,1,,40,6,3,3,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,3,40,3,,3,,1,,1,,6,4,0,0,0,0,0,0,1,1,71,2,2,68524,please consider better use for the $1.00 gift like giving it to charity the social network is stupid & i opted not to particapite,1.298949218
907,860139,2,1,3,4,4,3,5,2,4,3,,4,,2,7,2,4,3,2,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,2,65,2,,4,,1,,2,,4,2,1,0,0,0,0,24,1,1,62,2,2,68114,,0.515470692
908,810182,1,1,3,4,NA,5,5,4,5,NA,,1,,24,4,4,3,2,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,6,NA,NA,3,,2,,1,,2,,1,1,0,0,0,0,0,NA,5,1,38,2,2,68131,,0.408487033
909,810292,4,2,1,5,5,5,5,5,5,2,,1,,65,NA,4,3,1,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,4,2,60,2,,3,,2,,1,,5,4,NA,NA,NA,NA,NA,NA,1,1,53,2,2,68446,,0.451296257
910,850580,1,2,3,5,5,5,5,5,5,2,,1,,64,4,3,3,3,1,2,3,5,1,NA,NA,NA,1,NA,NA,NA,NA,VOLUNTEER 15HRS.,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,5,1,40,1,,2,,1,,1,,2,1,3,0,0,5,12,35,1,1,54,2,2,69301,,1.159409017
911,830499,1,1,1,5,3,3,5,5,5,2,,1,,40,8,4,2,1,1,1,2,3,NA,1,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,5,2,,4,,2,,1,LUTHERAN,2,2,2,4,0,6,20,40,2,1,78,2,2,68812,,1.564837734
912,850575,1,3,1,5,5,4,5,4,5,1,,1,,20,2,4,3,4,1,3,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,25,2,,4,,2,,1,,2,1,NA,NA,NA,NA,NA,1,5,1,40,2,2,69301,,0.308496048
913,840372,2,1,2,5,5,4,5,5,5,1,,1,,2,7,5,3,2,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,NA,NA,1,,3,,1,,5,,6,4,0,0,0,4,0,0,5,1,53,2,2,68516,,0.308964431
914,840170,1,1,1,5,5,5,5,5,5,1,,1,,40,2,5,3,3,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,3,2,1,NA,NA,NA,NA,NA,,2,,1,2,1,NA,0,3,,3,,4,,1,,5,2,0,0,0,0,0,1,5,1,41,2,2,68124,,0.408487033
915,860600,2,3,3,4,3,4,5,3,5,1,,1,,53,8,4,3,2,1,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,NA,NA,NA,2,,4,,2,,1,,4,1,2,1,1,NA,2,20,NA,1,66,3,2,NA,,0.772939345
916,820501,1,1,2,5,3,4,5,4,5,1,,1,,55,4,5,2,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,NA,,NA,NA,5,NA,NA,1,,2,,NA,HILARY,2,,2,1,12,0,1,6,12,15,5,1,NA,2,2,68853,,0.558412006
917,860599,1,3,2,3,4,4,3,3,5,2,,1,,77,5,4,3,1,1,3,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,NA,NA,1,,3,,1,,1,,2,2,0,0,0,0,0,50,5,1,41,3,2,69361,,0.747301804
918,840583,3,3,2,5,5,4,5,5,5,1,,1,,89,2,3,3,4,2,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,2,40,2,,4,,NA,,1,,2,1,0,0,0,0,0,40,1,1,29,2,2,69334,,0.373650902
919,840463,2,1,2,5,3,4,5,5,5,2,,3,,74,7,4,4,1,1,3,1,0,NA,NA,NA,NA,1,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,3,NA,2,,5,,1,,2,,2,1,8,1,0,12,8,52,5,1,44,2,2,68801,,0.308496048
920,810250,2,2,3,5,4,4,5,4,4,2,,1,,6,6,5,2,2,1,3,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,2,40,1,,2,,1,,5,,6,3,0,0,0,2,1,1,1,1,73,1,2,68157,,1.637137052
921,820105,1,1,2,5,3,4,5,5,5,2,,1,,20,5,4,3,1,1,3,3,0,NA,1,NA,NA,NA,1,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,4,24,4,NEUTRAL,6,NEUTRAL,4,,6,JEHOVAH'S WITNESS,1,2,0,0,0,0,12,400,2,1,94,1,2,68108,,2.149085511
922,810193,2,2,2,2,2,2,2,2,2,2,,1,,13,8,5,1,1,2,3,2,3,NA,1,NA,NA,NA,NA,1,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,2,20,3,,NA,,3,JOHNSON,1,,1,1,20,3,0,5,20,20,2,1,80,1,2,68133,,1.432723674
923,850145,2,1,1,5,5,5,5,5,5,1,,1,,13,8,5,2,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,5,2,50,2,,4,,4,,2,,8,4,0,0,0,0,1,NA,1,1,77,2,2,68128,,3.274274105
924,830409,1,3,3,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,2,3,NA,0,1,,3,,1,,1,,5,2,0,2,0,12,0,2,5,1,47,2,2,68522,,0.308964431
925,810065,1,1,3,2,1,1,3,1,3,2,,1,,3,2,4,4,4,1,3,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,2,0,2,,3,,1,,1,,3,3,3,0,0,6,0,NA,5,1,48,3,2,68063,,0.408487033
926,840089,4,2,2,5,4,4,5,4,5,2,,1,,28,9,5,1,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,6,1,45,1,,1,,1,,5,,6,6,20,4,6,20,10,2,1,1,79,1,2,68105,,1.432723674
927,810368,2,1,1,5,5,5,5,4,5,1,,1,,65,6,NA,NA,7,1,3,2,0,NA,NA,NA,1,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,NA,NA,2,,4,,2,,1,,4,3,0,0,0,0,0,5,4,1,50,2,2,68512,,0.451296257
928,840119,2,3,2,5,5,3,5,4,5,3,,1,,41,6,3,4,2,2,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,NA,1,NA,NA,NA,NA,,1,,1,1,3,2,50,1,,3,,1,,2,,3,3,0,0,0,2,0,30,1,2,71,3,1,68111,,1.637137052
929,860052,1,3,3,4,3,3,5,3,5,1,,1,,66,3,3,4,7,1,1,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,5,1,60,2,,4,,2,,1,CHRISTIAN (NO DENOMINATION),8,2,0,0,0,2,0,0,1,1,51,2,2,68036,,0.451296257
930,850519,2,1,2,5,5,5,5,3,5,1,,1,,63,7,3,5,1,1,3,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,3,2,40,2,,4,,2,,5,,6,3,0,0,0,0,2,0,1,1,55,2,2,68978,,1.116824012
931,830537,2,2,2,5,5,5,5,5,5,1,,5,RURAL ACREAGE,21,7,5,1,1,1,2,2,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,2,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,NA,NA,1,,1,,1,,1,,8,2,NA,NA,NA,NA,NA,NA,5,1,44,2,2,68930,,0.616992096
932,820003,3,3,2,3,4,4,4,3,2,2,,1,,0,8,5,2,1,2,3,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,4,NA,NA,3,,3,,3,,5,,8,NA,6,0,0,0,6,0,7,1,85,2,2,68003,,1.298949218
933,820464,2,2,2,4,4,4,5,4,5,2,,1,,1,7,4,3,1,2,3,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,2,2,2,45,4,SOCIALIST,1,,3,JILL STEIN,1,,2,2,1,0,1,2,0,42,1,1,79,2,2,68803,,1.449737268
934,850163,1,1,2,5,4,3,5,2,5,2,,1,,18,5,3,3,1,2,2,2,6,NA,NA,NA,NA,NA,NA,1,NA,NA,,1,1,1,1,1,1,1,NA,,2,,2,2,6,NA,NA,3,,6,INDEPENDENT PERSON,3,BOB SEGAR TURN THE PAGE!,2,,2,4,2,11,0,15,NA,NA,7,3,76,2,2,68133,,1.432723674
935,810232,3,2,2,5,4,4,5,4,5,3,,4,,11,4,3,5,3,2,3,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,5,40,1,,1,,1,,5,,6,5,0,0,0,0,0,0,1,1,88,2,2,68144,,0.716361837
936,820069,1,1,3,5,5,5,5,5,5,1,,1,,74,3,5,2,4,1,3,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,3,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,68066,,1.304967936
937,840588,2,3,2,3,4,3,2,2,4,2,,1,,55,6,3,2,3,1,3,3,0,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,1,,1,1,3,1,NA,3,,3,,4,,1,PRESBYTERIAN,7,3,NA,NA,NA,NA,NA,NA,1,1,63,3,2,69341,,1.675236019
938,830528,2,1,1,5,4,5,4,5,4,2,,1,,40,7,1,5,1,1,3,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,,1,2,1,NA,NA,NA,NA,NA,,2,,1,1,5,4,35,4,I CHANGE WITH WHO IS RUNNING AND I WANT TO VOTE FOR.,3,,2,,2,,1,1,0,0,0,0,12,48,1,1,78,2,2,68901,,1.564837734
939,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
947,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
959,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,NA,NA,NA,NA,NA,NA,,NA,,NA,,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA
